Folio,Incumplimiento,Estudiante,Saldo,Ingreso
3224,No,Yes,1092.3425497877,20465.1538178253
3225,No,No,702.2766270245,49708.9552518843
3226,No,No,663.0958877039,32756.2599089523
3227,No,No,224.7422764438,25386.994874052
3228,No,No,1108.6805138132,60725.5268353645
3229,No,Yes,0,20071.8216934198
3230,No,No,352.7980607211,36751.9778574127
3231,No,Yes,1390.1854256784,21735.246943326
3232,No,No,599.6473610259,32471.2162382839
3233,No,No,514.545492306,45763.8998309112
3234,No,Yes,484.8943166763,15883.6644313447
3235,No,No,278.7204414198,49231.1908001464
3236,No,No,661.0557336692,35806.0515057641
3237,No,No,1110.296339597,27501.122647951
3238,No,No,1306.25756759,29376.4413748146
3239,Yes,Yes,1966.062966468,17735.7788026984
3240,No,No,588.56477129,33224.4447530513
3241,No,No,0,42869.1588324281
3242,No,No,1289.6022371748,35164.8897588596
3243,No,No,1054.2784985631,50795.2066162593
3244,No,No,0,43513.1146613051
3245,No,No,897.8072417689,37899.6677887156
3246,No,Yes,673.785590697,13344.8569533159
3247,No,No,636.3350234627,49487.600894741
3248,No,No,412.0716146292,48347.2969819857
3249,Yes,No,1898.3234972347,61011.2159467102
3250,No,No,1606.4036750705,27382.3253889581
3251,No,No,0,41040.195117173
3252,No,Yes,0,20157.2512618026
3253,No,No,486.3844235149,53051.72367742
3254,No,No,1738.1108348411,38821.6262992155
3255,No,No,0,62746.8367910018
3256,No,No,355.936626583,34730.8855238897
3257,No,No,0,24818.358625646
3258,No,Yes,1925.9874513758,20441.674444239
3259,No,No,819.1118002287,55716.5487287266
3260,No,Yes,588.756707004,24015.9606718244
3261,No,No,975.5719980933,28804.0002507826
3262,No,No,127.1619255156,40727.5549957016
3263,No,No,713.4368134135,48176.4282203172
3264,No,No,737.7230425218,48994.8128507247
3265,No,Yes,687.0644194985,14059.4576259625
3266,No,No,444.5145836256,41957.7449421118
3267,No,No,1061.2842367146,32839.344860116
3268,No,No,1425.4955815161,37189.0251363891
3269,No,Yes,638.2619324867,21282.6510921882
3270,No,Yes,1101.4449674274,20936.9269183621
3271,No,No,888.2445874699,41489.1912488471
3272,No,No,951.2087247934,20616.0807025014
3273,No,Yes,1152.0966439414,15852.4234470929
3274,No,No,883.1603000995,27125.9069556656
3275,No,No,1126.9880111724,47378.0191766657
3276,No,No,742.8212302462,34353.4879054632
3277,No,Yes,1532.1166452812,19462.1544099914
3278,No,Yes,266.7686300981,28452.5982743193
3279,No,Yes,310.4305997013,16479.9923887754
3280,No,No,1702.301357421,46589.0626235188
3281,No,No,649.7824955055,39655.3981843522
3282,No,No,648.3214544514,45392.2840271357
3283,No,No,995.2741519382,24782.8767574669
3284,No,No,330.0748823866,45757.3755755937
3285,No,No,1358.5734334749,20700.7060831009
3286,Yes,No,1166.7985271867,30367.6108561366
3287,No,No,671.6695725186,26142.9116090434
3288,No,Yes,484.0854836207,12045.3104191307
3289,No,No,1404.6275526801,47712.1840700714
3290,No,No,617.0013869722,54489.7438606909
3291,No,Yes,964.6248897101,21436.5555923373
3292,No,No,466.5791429846,24719.3955181875
3293,No,No,618.8011590139,25927.5715647528
3294,No,No,1310.9523645623,28978.4641182962
3295,No,No,123.9274634943,28311.8309042242
3296,No,No,786.2642191926,45304.793357761
3297,No,No,748.2105894429,46981.9317616208
3298,Yes,Yes,2124.4892388695,12651.0743188128
3299,No,Yes,326.3912433872,16988.923303541
3300,No,Yes,474.8827824643,14986.6432917398
3301,No,No,59.9658271033,24889.2545892544
3302,No,No,1611.33388186,47894.2766516584
3303,No,No,545.605211623,27236.5581442037
3304,No,No,0,46590.4406360683
3305,No,No,1249.3541389707,52232.2511884741
3306,No,Yes,587.8747541148,18448.100273857
3307,Yes,No,1302.7347417466,43680.065235685
3308,No,Yes,908.3727454059,27416.6243495981
3309,No,Yes,1252.1330193704,13860.9350309585
3310,No,No,277.1686518927,37177.0360936892
3311,No,No,623.5748090638,57483.5042108883
3312,No,No,943.1993901528,41765.1425012121
3313,No,Yes,1815.4452307917,18919.4169686979
3314,No,Yes,927.4246503915,20498.527653012
3315,Yes,Yes,2008.0329847516,18601.4030905943
3316,No,No,1028.2352351096,31297.9619581896
3317,No,No,408.2360169776,51131.5132648769
3318,No,No,1355.4368472365,42630.6686555469
3319,No,Yes,376.7707988282,16042.2389216328
3320,No,No,856.4791573497,69124.2684951903
3321,No,No,1110.7437045224,43991.9201313875
3322,No,No,437.8142789709,27855.7549698386
3323,No,No,1013.7054067571,60574.8058732982
3324,Yes,No,1922.8290461916,56202.5761963902
3325,No,No,1066.7927936284,49629.9030054647
3326,No,No,465.5532800599,33998.8475783305
3327,No,No,899.4833120998,36361.9780794584
3328,No,No,592.8006666832,34355.9095454688
3329,No,No,164.0010194412,42695.3979153921
3330,No,No,0,62975.1287390269
3331,No,Yes,1335.1313235085,17044.3653970318
3332,No,Yes,1549.6163802973,11927.5319540726
3333,No,No,1441.0706956895,33852.6775970728
3334,No,No,1157.6520676924,39080.2635290685
3335,No,No,899.4620065214,36335.219517661
3336,No,No,331.167032049,44752.2292920748
3337,No,No,439.201791769,42132.013626294
3338,No,No,489.7176908875,27043.2305590416
3339,No,No,652.9936791811,37143.5812264389
3340,No,No,206.8208782897,49221.1485186867
3341,No,Yes,932.487404912,14950.0947349898
3342,No,No,1098.2324514151,42331.8910833343
3343,No,Yes,1959.5955198328,19677.9357288247
3344,No,Yes,1706.9537664965,20804.6561208467
3345,No,No,1255.8837114284,55971.1854749681
3346,No,No,537.9544087715,54481.3080034763
3347,No,No,349.1618061744,38844.3498392063
3348,No,No,167.606098804,20150.902761931
3349,No,No,1612.465314685,42281.2311402749
3350,No,No,551.2540524119,48007.9918075426
3351,No,Yes,1521.4966822402,16830.5651365535
3352,No,No,826.9601242056,61365.4443242382
3353,No,No,770.0819345701,38010.2611136634
3354,No,Yes,1109.4254973588,10973.0882494351
3355,No,No,559.3240273053,53542.4127190244
3356,No,Yes,390.2781979196,9050.0027810805
3357,No,No,1567.0238623298,42258.7733461712
3358,No,No,170.2602365843,62708.1620175011
3359,No,No,528.8502035787,46222.2889572449
3360,No,No,0,49471.749397732
3361,No,Yes,1000.4158066029,14071.0085362555
3362,No,No,538.7486464215,34834.4457069503
3363,No,No,435.4028042562,35168.7270884563
3364,No,No,110.6605307113,64525.9378993549
3365,No,No,153.5633430232,49405.2609827479
3366,No,Yes,856.6247280893,19056.8678387124
3367,No,Yes,934.2520480893,20747.2122273177
3368,No,No,783.1229601194,36514.6901415882
3369,No,Yes,1271.1124945921,17451.041186393
3370,No,No,910.7598226603,33660.7189686808
3371,No,No,748.6520803963,40612.2157591974
3372,No,No,668.9422597664,42028.923839609
3373,No,Yes,1061.9320409372,18589.6214456992
3374,No,No,766.0088420607,45155.0972106875
3375,No,Yes,1396.2346028829,15837.2533759543
3376,No,No,265.4358913524,34040.5484925118
3377,Yes,No,2080.9372473817,34494.1712062838
3378,No,No,324.6912643219,47103.4578190389
3379,No,Yes,1135.0107674372,24005.0051043532
3380,Yes,No,1731.6807661524,56228.9216823573
3381,No,Yes,1133.2329655651,16749.4614462397
3382,No,No,782.6486901188,37497.0870021449
3383,No,Yes,745.5654746452,12896.6328980992
3384,No,No,1444.3612370998,51154.5081209419
3385,No,Yes,1340.5291998071,19318.8404293024
3386,Yes,No,1903.6672192108,41173.5039918827
3387,No,No,317.9035735593,42209.4873423349
3388,No,No,901.3177479097,43242.61208683
3389,No,No,527.9834822633,39950.9585214959
3390,No,Yes,915.6537557534,16888.8124249196
3391,No,No,1143.5503536377,42694.8039243586
3392,Yes,No,1488.5587746399,22256.8636914601
3393,No,No,1024.2302836092,27104.8579400196
3394,No,No,619.9038223414,29217.3523431864
3395,No,No,1007.2486556443,34893.1376858329
3396,No,No,0,42577.8145154607
3397,No,No,1342.0475943179,51442.5655820133
3398,No,Yes,1478.1697847446,22564.5848836263
3399,No,No,149.3577795327,52310.4115265425
3400,No,No,279.7242752001,52008.4158082558
3401,No,No,869.8087826652,49312.5064893276
3402,No,No,1493.2878522009,56364.2548943371
3403,No,No,1127.8226863357,43344.8942878488
3404,No,No,924.6927053954,38676.9704373565
3405,No,No,311.5079880044,43379.6346768697
3406,No,No,696.5100667972,28610.1946592679
3407,No,Yes,295.6334520614,25452.4758534912
3408,No,No,464.7626820246,17862.2268684626
3409,No,Yes,750.4126745004,17291.5268864259
3410,No,No,890.4076532263,52943.3834046946
3411,No,No,0,37455.1988754218
3412,No,Yes,340.6978659605,12351.8259611963
3413,No,No,724.243805795,43399.7182823954
3414,No,No,979.8550461918,40374.051564876
3415,No,No,33.4570264676,30510.0384248079
3416,No,No,1203.7361785316,40969.0823467377
3417,No,No,735.7308566974,23225.1771045656
3418,No,Yes,884.9188465855,27208.7712745881
3419,No,No,825.8499756766,48216.7118880664
3420,No,Yes,1734.5858398554,14165.2788642707
3421,No,Yes,670.4934929328,16513.0442606905
3422,No,No,874.8472856102,36709.1083061063
3423,No,No,0,40021.3553584359
3424,No,No,827.350473626,43833.4237008983
3425,No,No,1508.8413777786,31739.2719200746
3426,No,Yes,0,19095.8303695336
3427,No,Yes,914.515478973,7525.5842563445
3428,No,No,302.9612444687,51030.4395324823
3429,No,Yes,275.4858932207,13448.3341939049
3430,No,No,589.5580942627,42335.4470346994
3431,No,No,1120.2674583621,45153.0400679357
3432,No,Yes,1416.9661563736,11104.5663246846
3433,No,No,1270.1766777351,44185.3577147632
3434,No,No,848.2344862707,35186.5774991595
3435,No,No,560.9680738484,43254.715410826
3436,No,No,619.6155047775,45463.3009029534
3437,No,No,1197.5797747011,18449.020776497
3438,Yes,No,1585.7294014939,52274.8601245548
3439,No,No,478.3633261312,28262.8681327123
3440,No,No,1144.9124787791,41370.5165808812
3441,No,No,778.7519228512,58860.3807631449
3442,No,Yes,1675.4221409006,13703.881091161
3443,No,No,680.7697734846,56759.2345948152
3444,No,Yes,1113.5779779654,17593.5298518796
3445,No,No,339.3513975214,38097.016679235
3446,No,No,908.8712520958,55612.1723587685
3447,No,No,480.7875549646,11193.4156989659
3448,No,Yes,874.5830207191,17378.2872736105
3449,No,No,0,42515.1628277468
3450,No,No,1353.5222027697,52048.5041194701
3451,No,No,1073.9500333749,28845.7420333549
3452,No,Yes,1402.2877689996,13276.2490843018
3453,No,No,759.1480034149,24473.1065999823
3454,No,No,4.1094981454,38326.1983601291
3455,No,No,194.5543900709,38794.1459081932
3456,No,Yes,597.5996144815,16526.6773312497
3457,No,Yes,1067.7811146982,18641.7243063209
3458,No,No,379.2910134943,43096.4898085055
3459,No,Yes,583.5997491887,15179.6861261427
3460,No,No,465.522214213,30792.8835943144
3461,No,No,1144.1227466492,33624.941426599
3462,No,Yes,1025.0875727661,29019.3262183216
3463,No,No,203.958043684,63638.1873187928
3464,No,Yes,439.5817266287,17823.501942841
3465,No,No,0,40574.4207852576
3466,No,No,720.8575686015,42753.7216938114
3467,No,No,1385.7951400093,44983.296558965
3468,No,No,1127.5075770185,64618.742136042
3469,No,No,808.0001678114,36076.0798002245
3470,No,Yes,280.2481536688,25307.3770794565
3471,No,No,378.7230203076,15738.3318359457
3472,No,Yes,885.516846438,21211.3259040908
3473,No,No,0,37482.4857282659
3474,No,Yes,1006.9422455803,19065.6927865183
3475,No,No,490.6450630241,37998.7143516608
3476,No,Yes,141.0265496256,11314.3917806231
3477,No,No,761.8855412499,46421.7640748476
3478,No,No,1787.6038198545,33312.8066836098
3479,No,No,964.5413057695,33908.0513820675
3480,No,No,931.5769841864,52703.7912231804
3481,No,No,10.0565726041,37673.3165455752
3482,No,Yes,1971.6632361565,22040.2627413006
3483,No,Yes,1171.5199158229,17642.2677538646
3484,No,No,784.3836919923,44927.4957037727
3485,No,No,503.4985372953,20476.0729395675
3486,No,Yes,295.4807145291,17324.0416254492
3487,Yes,Yes,1475.0574378172,20210.2726246288
3488,No,No,950.471369519,38990.1738558434
3489,No,Yes,1083.7023615898,17522.7306868448
3490,No,Yes,1334.6662644724,18064.7783445647
3491,Yes,No,1332.3861776658,53517.3504896251
3492,No,No,314.5480494211,43440.6040612716
3493,No,Yes,683.1898967592,12367.6971268167
3494,No,Yes,1087.4127553467,17060.5942899899
3495,No,No,443.6347834248,46611.0206328516
3496,No,No,426.5528802759,34191.2952216818
3497,No,No,532.9847407603,55847.2859530335
3498,No,Yes,1378.2173385202,20119.8291955569
3499,No,No,470.0359134429,29309.127258716
3500,No,Yes,470.3093927053,10062.0836038357
3501,No,No,98.3966175463,25308.5899305255
3502,No,No,400.0591103762,30160.2889819035
3503,No,No,1265.7258679113,20816.9533260862
3504,No,Yes,700.3351716838,15905.2126952829
3505,No,No,1266.7726359322,47991.0501265717
3506,No,No,116.3537354096,30765.3518002466
3507,No,Yes,1023.6385347963,15738.1600121976
3508,No,No,823.6641693967,24533.2031356683
3509,No,Yes,1328.6715310133,13389.4337862024
3510,No,No,1032.1851777208,46541.6494690502
3511,No,Yes,1093.6390584113,14790.7691896556
3512,No,No,587.7644960043,39618.8173562607
3513,No,No,1379.1843141749,48254.600009129
3514,No,Yes,444.0253083815,23691.9832171524
3515,No,Yes,597.6024870611,21296.6123042634
3516,No,No,738.1944101756,35134.2653548643
3517,No,No,563.4911731257,47142.4498544046
3518,No,Yes,1518.7156455218,23877.819849633
3519,No,No,1610.7196806475,30098.8239905995
3520,No,Yes,542.3896938403,14294.5950802359
3521,No,No,586.1690703511,31466.8513376787
3522,No,Yes,648.8853641449,24457.3640797038
3523,No,Yes,913.0464559222,17139.5796008871
3524,No,No,1650.8960188015,43478.128206742
3525,No,No,758.5061123613,37485.9081337746
3526,No,No,1955.5573555918,45507.9115047977
3527,No,No,446.9644659275,27626.6025690877
3528,No,No,874.9416209192,39807.6795515543
3529,No,Yes,1124.5673759015,28936.9062201587
3530,No,No,0,29427.9148424807
3531,No,No,184.5691415307,44021.3021640857
3532,No,No,1133.7997834313,39860.1632176141
3533,No,Yes,1148.9231394453,19717.4262918616
3534,No,No,1040.2724722088,35639.5543014442
3535,No,No,753.9608286117,21507.9949174421
3536,No,No,818.4962932306,34903.6775480157
3537,No,Yes,1228.6558163041,17460.6421607778
3538,No,Yes,16.4148836029,24291.3494232028
3539,No,No,763.9007760155,64967.6404491418
3540,No,Yes,1667.3088270094,15614.8209145114
3541,No,No,637.4918792621,48942.6121416591
3542,No,No,911.1320578805,31265.2177134849
3543,No,No,125.0538440555,50059.5471192676
3544,No,Yes,548.2788232212,15308.599994734
3545,No,No,795.0348699174,34169.669733554
3546,No,No,649.1590457143,37015.2749917907
3547,No,No,0,51758.4102919257
3548,No,No,292.3343827858,41036.1292563615
3549,No,No,1285.9918026228,31068.1225273061
3550,No,No,845.8543023075,44480.6553247618
3551,No,Yes,1660.1117979187,26838.933054139
3552,No,No,610.5686385329,36145.0170221682
3553,No,Yes,1137.4210849275,16177.2729087738
3554,No,Yes,1115.7685621803,11496.5418079491
3555,No,No,302.1642897819,28805.0626731863
3556,No,No,1074.1433568472,35054.5844246288
3557,No,No,510.9601759986,32151.8489790563
3558,No,No,974.410565287,43861.8019235383
3559,No,No,46.183288443,42533.7153588048
3560,No,No,1731.6045277708,58075.9436880706
3561,No,No,1429.3933785086,31387.700328731
3562,No,No,503.5138088145,62115.1050819044
3563,Yes,Yes,2179.2214280588,15302.7765041428
3564,No,No,18.7882805798,24699.0968352417
3565,No,No,1047.1396886283,46007.9806068582
3566,No,Yes,1049.6035740461,11137.861038864
3567,No,No,1372.9358217614,35467.7576566948
3568,No,No,958.3266322178,28145.8424785305
3569,No,No,826.6385928547,47358.5490213203
3570,No,No,1005.1630821859,42127.9944739671
3571,No,No,1132.86248471,25402.4710043271
3572,No,No,618.6105239723,45154.7478427691
3573,No,No,1073.8254208891,47935.0053222894
3574,No,No,1108.8009967999,39676.554561882
3575,No,No,583.7120007589,42590.1241396148
3576,No,No,835.5334433372,23160.5786180678
3577,No,No,698.6738292001,29580.0691003383
3578,No,No,929.576189949,40442.0631153395
3579,No,No,916.5979585386,41432.4344975866
3580,No,No,1324.1987691594,10892.3291550933
3581,No,Yes,1219.3766769492,11361.8238642259
3582,No,No,265.2958484385,45828.0188499132
3583,No,Yes,1255.4258351872,19885.7611482268
3584,No,No,1524.4367032813,18878.5544825791
3585,No,No,326.3972934382,30156.3554233718
3586,No,No,1821.0031518115,54051.9823381261
3587,No,Yes,1357.4234657574,25733.3093953223
3588,No,No,1187.4738006445,53318.9933606233
3589,No,Yes,925.9048606743,20952.5861354429
3590,No,No,1451.7850063351,27853.9677827104
3591,No,No,32.0680789944,38788.6604713797
3592,No,No,685.1975864681,36015.4188571331
3593,No,No,1071.8991501772,54791.8055670014
3594,No,No,874.4902512348,50078.4594220413
3595,No,No,926.309641202,38093.9775189344
3596,No,No,1235.6408088385,53171.2968821341
3597,No,Yes,1155.5046668591,24840.7617468418
3598,Yes,No,1360.3857819872,28992.0018194355
3599,No,No,234.9957764611,40394.4210479398
3600,No,No,854.6912433147,26672.1817076696
3601,No,Yes,1405.6589267834,19701.7554335566
3602,No,Yes,1161.0261765112,13913.4419563153
3603,No,No,329.3476892991,20708.9877221068
3604,No,No,1541.3208022226,32508.3839000633
3605,No,No,1456.6524564459,59361.9183453124
3606,No,No,0,24565.5716463348
3607,No,No,83.0803727288,45442.8298623253
3608,No,No,95.8981854985,31437.4232324923
3609,No,No,674.8047169622,47653.6159785354
3610,No,No,917.7839802701,44466.8850284853
3611,No,Yes,759.8033263807,14217.6988810763
3612,No,No,379.0630675437,14792.5118362139
3613,Yes,Yes,2004.3940010495,18860.8466453611
3614,No,No,1469.6038356464,43436.9520748192
3615,No,No,200.2748083735,36926.3975468474
3616,No,No,843.4296594463,39512.0690455385
3617,No,No,676.7633505971,34400.8608868938
3618,No,No,46.0920895774,42025.762307949
3619,No,No,542.842025366,48897.7525440451
3620,No,No,89.9098954244,30004.4707967452
3621,No,No,908.1844428124,37319.6225749996
3622,No,No,0,46306.936285731
3623,No,Yes,1326.8483924212,20790.2539652011
3624,No,Yes,993.8172665905,12531.0255005456
3625,No,Yes,1084.3813239017,20881.4565211616
3626,No,No,1197.7115396839,30377.2500292142
3627,No,No,1378.2970677695,43411.6619224584
3628,No,No,182.7419948786,32359.2092126212
3629,No,No,529.6503068822,35102.2751291454
3630,No,Yes,1632.3543611731,15763.584571284
3631,No,Yes,1119.202525617,20619.5097530825
3632,No,No,787.136817635,45772.6140322452
3633,No,Yes,969.7841590544,21412.6009801252
3634,No,No,1256.9826501902,38083.130364008
3635,No,No,1015.0454270569,31026.4130144171
3636,No,Yes,1197.6089572711,17452.0000360637
3637,No,Yes,847.4580256423,16926.3500223677
3638,No,No,598.4386355569,52896.0596979918
3639,No,Yes,983.0922765462,17001.6491859906
3640,No,No,1296.2674233052,45226.121016122
3641,No,No,412.3971419679,30206.9588196402
3642,Yes,No,1504.7553780383,26183.2453525162
3643,No,Yes,367.3634192747,16295.5624749992
3644,No,No,0,27889.3047001377
3645,No,Yes,894.7254905939,19335.6340358215
3646,No,No,75.8341255843,42075.0478357006
3647,No,No,642.5352175612,34893.785940483
3648,No,Yes,1777.2845546784,14567.8139813121
3649,No,No,370.0332878884,44507.211314214
3650,No,No,653.3734569592,52276.5854009763
3651,No,No,793.9121633863,48907.6838409864
3652,No,No,917.0752778266,19003.7749764239
3653,No,No,509.7784392563,38614.4131337821
3654,No,No,947.8137894553,42094.4701536065
3655,No,Yes,860.8353998996,19514.763516061
3656,No,No,302.2270485917,35232.4604410526
3657,No,No,891.8873792966,35062.5381865466
3658,No,No,1377.5587517305,38364.6791518545
